case,idx,x_m,span_m,xc,region,q_w,q_lam_w,q_turb_w,w_tr,re_edge,re_x_star,re_tri,re_x_over_re_tri,T_e_w,p_e_w,rho_e_w,h_r_lam_w,h_r_turb_w,h_star_lam_w,q_Fluent_matched,p_Fluent_matched,q_ratio,p_ratio,dist,dx,dspan
ma8_a5_h30km,1351,2.849683831262099,0.41241079999999997,0.6875,aft_body,73230.93832913508,73230.93832913508,378045.85485725454,0.0,7205615.654319877,2174039.2859298624,3642195.6606528717,0.5969034858330925,419.8808079611153,6289.829444966517,0.05219524594284494,2731188.985334223,2861144.8551500556,869766.0361337869,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1352,2.8796564780116154,0.41241079999999997,0.7000000000000001,aft_body,72593.88268791538,72593.88268791538,376724.551869732,0.0,7332552.323238182,2212327.627570446,3642212.031235638,0.6074131897312698,419.87947150875584,6289.75937488164,0.0521948306089469,2731188.781887119,2861144.7158414065,869765.6152977301,123253.0042,3823.239913,0.5889826634174276,1.6451385521203727,0.008294276961733857,0.0081364560116155,0.0053677161385815575
ma8_a5_h30km,1353,2.9096291247611314,0.41241079999999997,0.7125,aft_body,71954.2765401315,71954.2765401315,375393.3364047184,0.0,7463490.75758172,2251833.4780627755,3642212.031235638,0.6182598538336138,419.87947150875584,6289.75937488164,0.0521948306089469,2731188.781887119,2861144.7158414065,869765.6152977301,123061.8488,3825.444413,0.584700110081001,1.644190503332675,0.010452622481901097,0.009873023238868406,0.01144102213475151
ma8_a5_h30km,1354,2.9396017715106475,0.41241079999999997,0.7250000000000001,aft_body,71430.65885834517,71430.65885834517,374606.81246773654,0.0,7584928.771668392,2289872.291727671,3640063.595777724,0.6290748036335955,420.05496225054566,6298.965111088261,0.05224938543731421,2731215.496706191,2861163.0085832155,869820.8756526655,126321.9886,3798.279405,0.5654649649676681,1.6583732894416336,0.020277289743181985,0.01997115451064735,0.011700649004223573
ma8_a5_h30km,1355,2.9695744182601636,0.41241079999999997,0.7375,aft_body,70822.72730191008,70822.72730191008,373328.2610859345,0.0,7715703.405662674,2329352.8484815964,3640063.595777724,0.639920920937623,420.05496225054566,6298.965111088261,0.05224938543731421,2731215.496706191,2861163.0085832155,869820.8756526655,126147.9497,3803.051783,0.5614259087867687,1.6562922280588526,0.004833904938654429,0.004451939260163407,0.0062777152423503235
ma8_a5_h30km,1356,2.999547065009679,0.41241079999999997,0.75,aft_body,70230.05807657698,70230.05807657698,372075.45342325215,0.0,7846478.039656955,2368833.4052355206,3640063.595777724,0.6507670382416502,420.05496225054566,6298.965111088261,0.05224938543731421,2731215.496706191,2861163.0085832155,869820.8756526655,125756.8577,3806.867528,0.5584590722210531,1.654632073419567,0.008691061295352515,0.008684361990320966,0.0011372640690270885
ma8_a5_h30km,1357,3.0295197117591957,0.41241079999999997,0.7625000000000001,aft_body,69688.6596339833,69688.6596339833,370594.18063744815,0.0,7955635.96223119,2400196.4992623217,3642393.172803594,0.6589613985617213,419.86468434092353,6288.984122128836,0.05219023528227235,2731186.530848067,2861143.174461842,869760.9589601106,125530.392,3811.213921,0.5551536844876841,1.6501262465158897,0.019580937169612858,0.019548874240804537,0.003733655280069692
ma8_a5_h30km,1358,3.0594923585087113,0.41241079999999997,0.775,aft_body,69124.36970213155,69124.36970213155,369390.9273685795,0.0,8086056.22390711,2439543.982856786,3642393.172803594,0.6697640444397823,419.86468434092353,6288.984122128836,0.05219023528227235,2731186.530848067,2861143.174461842,869760.9589601106,125530.392,3811.213921,0.5506584389709509,1.6501262465158897,0.010483780313937143,0.010423772508711071,0.003733655280069692
ma8_a5_h30km,1359,3.0894650052582278,0.41241079999999997,0.7875000000000001,aft_body,68722.42041110755,68722.42041110755,368911.4209306684,0.0,8196665.514496548,2474811.645500203,3639698.0806388026,0.6799497075498772,420.08483830838736,6300.533280686255,0.05225867641749365,2731220.0447152294,2861166.1227931553,869830.2833373307,124946.0698,3816.235258,0.5500166633581263,1.6509813611407747,0.0030406565807147195,0.0017246322582278317,0.00834747867171326
ma8_a5_h30km,1360,3.1194376520077434,0.41241079999999997,0.8,aft_body,68090.35835952764,68090.35835952764,367600.3902093041,0.0,8351655.805654317,2521861.8063145396,3639344.1212989013,0.6929440366893564,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,129118.4686,3800.506012,0.5273479394374389,1.6582140390612494,0.0061148139968334346,0.005064208992256791,0.011423531998377312
ma8_a5_h30km,1361,3.1494102987572594,0.41241079999999997,0.8125,aft_body,67564.55621766481,67564.55621766481,366462.28665410966,0.0,8482150.427617667,2561265.8970382046,3639344.1212989013,0.7037712872626277,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,128940.9168,3806.25519,0.5239962449038892,1.6557093810189538,0.009992638676569255,0.009732892242740654,0.0075451502537624004
ma8_a5_h30km,1362,3.1793829455067755,0.41241079999999997,0.8250000000000001,aft_body,67050.74985433064,67050.74985433064,365345.00278256496,0.0,8612645.049581015,2600669.987761869,3639344.1212989013,0.7145985378358989,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,128532.0033,3817.863775,0.5216657963217993,1.6506750361031624,0.012579294746319341,0.012525554493224345,0.003871750898846671
ma8_a5_h30km,1363,3.2093555922562915,0.41241079999999997,0.8375,aft_body,66548.48997444156,66548.48997444156,364247.8508237321,0.0,8743139.671544364,2640074.0784855336,3639344.1212989013,0.72542578840917,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,128243.4613,3827.487014,0.518923064769475,1.646524835116026,0.013532162470269686,0.013531651743708295,0.0003918929668447202
ma8_a5_h30km,1364,3.2393282390058076,0.41241079999999997,0.8500000000000001,aft_body,66057.35049470374,66057.35049470374,363170.1755659214,0.0,8873634.293507712,2679478.1692091986,3639344.1212989013,0.7362530389824413,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,127755.9723,3825.424244,0.5170588059835364,1.6474126848857502,0.012866150655722925,0.012836824994192586,0.002893972211016005
ma8_a5_h30km,1365,3.2693008857553236,0.41241079999999997,0.8625,aft_body,65735.56214624044,65735.56214624044,363229.5574426752,0.0,8996073.800431242,2720718.005416352,3633833.45437308,0.7487184097945233,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,126879.6198,3823.772655,0.5180939401446759,1.6543278786961306,0.0106747063589133,0.01052233724467655,0.005990524701853683
ma8_a5_h30km,1366,3.2992735325048397,0.41241079999999997,0.875,aft_body,65264.33340293636,65264.33340293636,362185.77708378516,0.0,9126451.681596912,2760148.7011470236,3633833.45437308,0.7595694012408207,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,125965.985,3816.882311,0.5181107693710835,1.6573143182151477,0.007181558614415332,0.006665924495160347,0.00890707256878509
ma8_a5_h30km,1367,3.3292461792543557,0.41241079999999997,0.8875000000000001,aft_body,64803.09558519241,64803.09558519241,361159.7385606796,0.0,9256829.562762583,2799579.396877695,3633833.45437308,0.770420392687118,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,125782.2195,3812.279509,0.5152007640093551,1.659315296800401,0.003744692002715121,0.0013405627456442026,0.011655046460744167
ma8_a5_h30km,1368,3.359218826003872,0.41241079999999997,0.9,aft_body,64308.084568146354,64308.084568146354,359059.5897971273,0.0,9351672.698656444,2822469.456490234,3641032.946025402,0.7751837180081762,419.97575831744535,6294.809111341333,0.0522247590670497,2731203.439553085,2861154.75255168,869795.9350922077,131522.1521,3799.257823,0.488952496148718,1.6568523129000958,0.006186626205438041,0.005258255003871781,0.010865387511660884
ma8_a5_h30km,1369,3.389191472753388,0.41241079999999997,0.9125000000000001,aft_body,63866.09936800439,63866.09936800439,358070.4298872109,0.0,9481557.041693337,2861670.4211637094,3641032.946025402,0.7859501585360674,419.97575831744535,6294.809111341333,0.0522247590670497,2731203.439553085,2861154.75255168,869795.9350922077,131575.5531,3804.016937,0.4853948766566454,1.6547794648637058,0.0075749657822264,0.007325886246612345,0.006421748899548663
ma8_a5_h30km,1370,3.419164119502904,0.41241079999999997,0.925,aft_body,63571.30550726967,63571.30550726967,358286.77940316644,0.0,9613487.188578486,2906776.1004464664,3634640.2750967387,0.7997424450399291,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,131486.7942,3806.681409,0.4834805342548208,1.6608409545226144,0.0034665154694855007,0.0032063735029037588,0.004391783312883479
ma8_a5_h30km,1371,3.44913676625242,0.41241079999999997,0.9375,aft_body,63146.074611015734,63146.074611015734,357326.2112077841,0.0,9743399.177613331,2946056.858560608,3634640.2750967387,0.8105497753783065,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,131109.6961,3811.173245,0.48162780091300766,1.6588834929457663,0.0023297662579371946,0.002320701747580145,0.0006843830587644484
ma8_a5_h30km,1372,3.479109413001936,0.41241079999999997,0.9500000000000001,aft_body,62729.26428295037,62729.26428295037,356380.8905210452,0.0,9873311.166648176,2985337.616674749,3634640.2750967387,0.821357105716684,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,130623.4434,3814.489557,0.480229755472442,1.6574412619074974,0.0037831422607904792,0.003702455998063847,0.0025905489503619816
ma8_a5_h30km,1373,3.509082059751452,0.41241079999999997,0.9625,aft_body,62320.60023056077,62320.60023056077,355450.3794087907,0.0,10003223.155683018,3024618.3747888906,3634640.2750967387,0.8321644360550613,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,130127.9166,3816.860644,0.47891798976639244,1.6564116363078438,0.0021201697255384755,0.0013406782485478885,0.005474893706690631
ma8_a5_h30km,1374,3.539054706500968,0.41241079999999997,0.9750000000000001,aft_body,61919.820509299076,61919.820509299076,354534.2579968593,0.0,10133135.144717863,3063899.1329030315,3634640.2750967387,0.8429717663934386,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,129647.3262,3818.834753,0.47760198628222134,1.6555553706324644,0.005011721558482079,0.004398592500967968,0.008006758943530423
ma8_a5_h30km,1375,3.569027353250484,0.41241079999999997,0.9875,aft_body,61526.67481695736,61526.67481695736,353632.1235059949,0.0,10263047.13375271,3103179.8910171734,3634640.2750967387,0.8537790967318162,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,124339.3013,3759.480422,0.49482886081616867,1.681693126499556,0.0049511809376675524,0.003632519250484023,0.011214572153321833
ma8_a5_h30km,1376,3.599,0.41241079999999997,1.0,aft_body,61140.92383670874,61140.92383670874,352743.589349802,0.0,10392959.122787554,3142460.6491313153,3634640.2750967387,0.8645864270701937,420.4988358186312,6322.2923848870505,0.05238752512654765,2731283.067234078,2861209.2769190487,869960.64719086,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1424,2.642626006610775,0.438186475,0.5875,aft_body,80120.48839464612,80120.48839464612,391072.17191001715,0.0,5996339.3773305975,1806381.5040335762,3647647.895537337,0.49521816682020436,419.43633416992134,6266.556448356415,0.052057224610498866,2731121.32343484,2861098.5242483784,869626.0755910806,119373.2867,3774.024649,0.6711760278159965,1.6604439639833457,0.00947780215039784,0.009371101389225256,0.004727217122327543
ma8_a5_h30km,1425,2.671607036713479,0.438186475,0.6000000000000001,aft_body,79226.74734946457,79226.74734946457,388356.6151969964,0.0,6104167.384380032,1835482.019742012,3654136.159474374,0.5023025797719687,418.9090502591596,6239.027291466527,0.051893772734098835,2731041.0554153887,2861043.5614147764,869460.038934313,119373.2867,3774.024649,0.6636890843809243,1.6531495874357038,0.019661141790411726,0.019609928713478997,0.004727217122327543
ma8_a5_h30km,1426,2.7005880668161826,0.438186475,0.6125,aft_body,78566.00199771496,78566.00199771496,388050.61701257864,0.0,6236906.367604578,1878964.1534458408,3647437.130696443,0.5151464127051508,419.4534924651721,6267.453726926664,0.05206254866424602,2731123.935428775,2861100.312788683,869631.4785740299,121450.2365,3816.899568,0.6468987155715828,1.6420274139439093,0.010669572393803254,0.010611040183817533,0.0037202169650260575
ma8_a5_h30km,1427,2.7295690969188864,0.438186475,0.625,aft_body,77776.37389662012,77776.37389662012,386485.8457949613,0.0,6364190.171025079,1917310.3606590212,3647437.130696443,0.5256596048011742,419.4534924651721,6267.453726926664,0.05206254866424602,2731123.935428775,2861100.312788683,869631.4785740299,121450.2365,3816.899568,0.6403970559301473,1.6420274139439093,0.018403861847558014,0.018369989918886276,0.0037202169650260575
ma8_a5_h30km,1428,2.75855012702159,0.438186475,0.6375000000000001,aft_body,77010.08551537355,77010.08551537355,384958.18592782965,0.0,6491473.974445582,1955656.567872202,3647437.130696443,0.5361727968971979,419.4534924651721,6267.453726926664,0.05206254866424602,2731123.935428775,2861100.312788683,869631.4785740299,122422.0392,3848.340887,0.6290540985807525,1.6286118904119484,0.009514981527019774,0.008840382978409611,0.011729593274455274
ma8_a5_h30km,1429,2.787531157124294,0.438186475,0.65,aft_body,76222.2090231927,76222.2090231927,382576.65272587654,0.0,6600639.849377717,1985459.530418634,3652907.493329455,0.5435285547318857,419.00876358428684,6244.226624078643,0.051924659059153735,2731056.234697286,2861053.9552970584,869491.4377060211,121889.4915,3844.45207,0.6253386414627277,1.6242175764929339,0.02032450753998839,0.020048263124293975,0.01113191230557914
ma8_a5_h30km,1430,2.816512187226998,0.438186475,0.6625000000000001,aft_body,75701.96522881198,75701.96522881198,382369.45194890146,0.0,6719073.678886399,2024382.9152920034,3647161.594689661,0.5550570937793227,419.47592661174394,6268.6270401181555,0.05206951025665358,2731127.3505614507,2861102.6512713106,869638.5428720638,122036.7473,3848.098398,0.6203210664302258,1.6290194251207801,0.004463250477494615,0.0043023817730021285,0.0039582767072370295
ma8_a5_h30km,1431,2.8454932173297016,0.438186475,0.675,aft_body,75032.80079026877,75032.80079026877,381020.7186391635,0.0,6839681.869900581,2060748.301779129,3647114.6721498086,0.5650352366256725,419.479747367909,6268.826882547837,0.0520706959400788,2731127.9321921878,2861103.049537938,869639.7459916109,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1432,2.8744742474324054,0.438186475,0.6875,aft_body,74347.55537942742,74347.55537942742,379625.00082719553,0.0,6966342.645269114,2098910.307367632,3647114.6721498086,0.5754988521187407,419.479747367909,6268.826882547837,0.0520706959400788,2731127.9321921878,2861103.049537938,869639.7459916109,122260.409,3847.260688,0.6081081847143781,1.6294260750515166,0.0031869471613063718,0.0030709134324053977,0.0028404281751384652
ma8_a5_h30km,1433,2.9034552775351092,0.438186475,0.7000000000000001,aft_body,73805.3032127836,73805.3032127836,379229.1114522652,0.0,7093901.493321881,2140333.494994603,3642195.6606528717,0.5876492353546277,419.8808079611153,6289.829444966517,0.05219524594284494,2731188.985334223,2861144.8551500556,869766.0361337869,122488.2282,3847.6088,0.6025501739830342,1.634737254204876,0.01616215528096115,0.01592023546489063,0.009286409465413537
ma8_a5_h30km,1434,2.932436307637813,0.438186475,0.7125,aft_body,73119.67492736662,73119.67492736662,377118.33794089535,0.0,7202763.13669726,2170200.807505782,3647019.5157571607,0.5950614736579563,419.4874959442381,6269.232181299917,0.05207310058150805,2731129.111751934,2861103.8572312947,869642.1859441341,122488.2282,3847.6088,0.59695267048827,1.6293839907268943,0.013354614282691524,0.013060794637813178,0.009286409465413537
ma8_a5_h30km,1435,2.961417337740517,0.438186475,0.7250000000000001,aft_body,72486.59223282021,72486.59223282021,375808.86763714056,0.0,7329127.40225335,2208274.505883076,3647019.5157571607,0.6055011486344115,419.4874959442381,6269.232181299917,0.05207310058150805,2731129.111751934,2861103.8572312947,869642.1859441341,122635.2279,3827.979709,0.5910747953428822,1.6377391360148186,0.004400083728855124,0.003569626259483094,0.008575485207227729
